,key,gender,age_range,language,dialect,sampling_rate,file_type,mic_type,recording_software
2888,norganna-20160430-bss,Male,Adult,EN,Australian English,48000,wav,Studio mic,VoxForge Speech Submission Application
2889,anonymous-20091020-xgb,Male,Youth,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2890,anonymous-20090826-kak,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
2891,Steltek-20090509-axe,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2892,scottlacysalley-20080825-ezz,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
2893,Dcoetzee-20110429-mli,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2894,AslakKnutsen-20140317-uly,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2895,anonymous-20090224-jgu,Male,Adult,EN,Other,48000,wav,WebCam mic,VoxForge Speech Submission Application
2896,anonymous-20090215-yad,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
2897,Socapex-20101027-xag,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
2898,anonymous-20111015-obr,Male,Adult,EN,British English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2899,tristau-20090801-vnx,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2900,anonymous-20100521-eao,Male,Adult,EN,Australian English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
2901,anonymous-20150812-wdr,Male,Adult,EN,South African English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2902,DeMilano-20121103-hbu,Male,Adult,EN,New Zealand English,48000,wav,Headset mic,VoxForge Speech Submission Application
2903,vinay-20120131-luu,Male,Adult,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2904,ralfherzog-20071107-en16,male,N/A,N/A,General American English,N/A,FLAC,noise canceling headset,Audacity 1
2905,Mike-20081006-bym,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2906,anonymous-20120220-tcc,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
2907,pcsnpny-20150205-iac,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
2908,samuelbuffet-20090712-tcf,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2909,anonymous-20110412-oap,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2910,francishemingway-20090606-xxd,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2911,dioper-20090314-eko,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2912,bjb-20120219,female,N/A,EN,Canadian English,N/A,FLAC,desktop mic,Audacity rel 1
2913,anonymous-20140420-mmw,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2914,junkong-20120118-dlm,Male,Adult,EN,other,48000,wav,Laptop Built,VoxForge Speech Submission Application
2915,aaa-20150128-fak,Male,Youth,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
2916,anonymous-20120602-vau,Male,Adult,EN,American English,48000,wav,Studio mic,VoxForge Speech Submission Application
2917,doublesfrogs-20150224-gxa,Male,Adult,EN,Canadian English,48000,wav,WebCam mic,VoxForge Speech Submission Application
2918,robertburrelldonkin-20070905-vf4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2919,clarkjc-20120805-qpa,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2920,anonymous-20100216-ynn,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2921,dturing-20080602-ixr,Male,Adult,EN,European English,48000,wav,Other,VoxForge Speech Submission Application
2922,DebjitBiswas-20100207-xzv,Male,Adult,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2923,violet6008-20121119-myk,Female,Youth,EN,European English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
2924,topherfangio-20080604-tgh,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2925,anonymous-20081118-ske,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2926,akiplaner-20100207-xzo,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2927,grigi-20150812-sts,Male,Adult,EN,South African English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2928,Ertain-20100728-twq,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2929,gman108406-20091119-zhi,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2930,teeks99-20090430-zjo,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
2931,BlueAgent-20120819-fjr,Male,Youth,EN,Australian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2932,anonymous-20081202-voy,Male,Adult,EN,European English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2933,anonymous-20150402-yrk,Male,Adult,EN,Canadian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2934,Coren-20141121-mku,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2935,mcmurray02-20090312-zke,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2936,anonymous-20100821-qnd,male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2937,anonymous-20100203-snu,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2938,jeremybub-20081021-cwp,Male,Youth,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
2939,ninghuajiang-20071216-pku,Male,Adult,EN,Other,48000,wav,Headset mic,VoxForge Speech Submission Application
2940,anonymous-20100418-ajy,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2941,anonymous-20090201-bel,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2942,frankthetank-20141029-kxr,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2943,brad-20081015-xdf,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2944,PraveenAP-20101021-aho,Male,Adult,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2945,farmerjack-20080917-onw,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2946,Toyo-20080229-ogz,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2947,poorsquinky-20111018-mmw,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2948,anonymous-20100820-ive,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2949,anonymous-20080907-fof,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2950,khoi2401-20121024-guv,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2951,vikasrij-20130111-bhz,Male,Adult,EN,American English,48000,wav,WebCam mic,VoxForge Speech Submission Application
2952,anonymous-20111015-spi,Male,Adult,EN,British English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2953,corno1979-20090316-qan,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2954,anonymous-20090806-fmb,Male,Adult,EN,American English,48000,wav,unknown,VoxForge Speech Submission Application
2955,robertburrelldonkin-20070905-vf3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2956,anonymous-20090901-xxn,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2957,kmaclean-06092006,male,N/A,N/A,N/A,N/A,wav,N/A,Audacity rel 1
2958,bugsysservant-20091103-emm,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2959,Krellis-20090608-kpj,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2960,cyteen-20130524-inl,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2961,FrozenFire-20080827-qpg,Male,Adult,EN,Canadian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2962,kmitch-20100603-qtr,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2963,dsnyder-20080620-utf,Male,Adult,EN,Canadian English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
2964,anonymous-20081008-hds,Male,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2965,jkramlich-20100305-ahn,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2966,jamincollins-20081108-izf,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2967,Coren-20141121-rlh,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2968,soulphox-20100120-pyl,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2969,DanielHeath-20090117-muu,Male,Adult,EN,Australian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2970,anonymous-20131212-bmx,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2971,farmerjack-20080829-jgz,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2972,anonymous-20160109-spl,Male,Youth,EN,Indian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2973,dgd-20100410-smj,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2974,EricHedekar-20140509-cyk,Male,Adult,EN,Canadian English,48000,wav,Studio mic,VoxForge Speech Submission Application
2975,bonzer-20090919-ccj,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
2976,topherfangio-20080604-sxs,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2977,k-20090202-svp,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
2978,Ertain-20110602-zpj,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2979,anonymous-20111005-fot,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2980,neuralnet-20080702-jjw,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
2981,Revelation2221-20080510-ysv,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2982,anonymous-20110411-xiw,Male,Adult,EN,Canadian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2983,SteliosKoroneos-20090926-hxe,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2984,Logomancer-20100820-inh,Male,Adult,EN,American English,48000,wav,WebCam mic,VoxForge Speech Submission Application
2985,anonymous-20121023-ogg,Male,Adult,EN,Australian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2986,akiplaner-20091215-xnz,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2987,anonymous-20080825-waq,Male,Youth,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
2988,Ryan-20100724-frt,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2989,anonymous-20120404-jbz,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2990,chrisdittmar-20130108-udq,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2991,anonymous-20100201-ipz,Male,Adult,EN,European English,48000,wav,Headset mic,VoxForge Speech Submission Application
2992,tkelley353-20090501-qsf,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
2993,jade-20100109-eqe,Male,Youth,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2994,kfinity-20101222-vjn,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2995,sbl-20151123-yyu,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
2996,richard-20090818-byw,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
2997,anonymous-20120727-bao,Female,Youth,EN,European English,48000,wav,Other,VoxForge Speech Submission Application
2998,scottlacysalley-20080825-fce,Male,Adult,EN,American English,48000,wav,Other,VoxForge Speech Submission Application
2999,ralfherzog-20071209-en34,male,N/A,N/A,General American English,N/A,FLAC,noise canceling headset,Audacity 1
3000,anonymous-20100821-fec,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3001,Gowrav-20120430-bmv,Male,Adult,EN,Indian English,48000,wav,Headset mic,VoxForge Speech Submission Application
3002,anonymous-20110928-spu,Female,Youth,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3003,anonymous-20080419-jam,Male,Youth,EN,American English,48000,wav,USB Desktop Boom mic,VoxForge Speech Submission Application
3004,mfread-10112006-6,male,N/A,N/A,General American English,N/A,wav,N/A,Audacity rel 1
3005,cjnichol-20101217-fsp,Male,Adult,EN,Canadian English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3006,ray-20111026-iqm,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3007,Madfrenchie-20101015-tue,Male,Adult,EN,American English,48000,wav,Studio mic,VoxForge Speech Submission Application
3008,anonymous-20181126-uah,Male,Adult,en,Australian English,48000,wav,Headset mic,standalone VoxForge speech submission application
3009,anonymous-20111104-koo,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
3010,anonymous-20100318-xio,Male,Adult,EN,British English,48000,wav,Headset mic,VoxForge Speech Submission Application
3011,Ertain-20140805-eeb,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
3012,corno1979-20080317-ebe,Male,Adult,EN,American English,48000,wav,Desktop Boom mic,VoxForge Speech Submission Application
3013,anonymous-20150111-gpc,Male,Adult,EN,British English,48000,wav,WebCam mic,VoxForge Speech Submission Application
3014,camdixon-20130819-yuv,Male,Adult,EN,American English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3015,nclm-20140911-zgd,Male,Adult,EN,Other,48000,wav,Laptop Built,VoxForge Speech Submission Application
3016,tomhannen-20080411-qdo,Male,Adult,EN,British English,48000,wav,Laptop Built,VoxForge Speech Submission Application
3017,anonymous-20110210-lig,Male,Adult,EN,Australian English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
3018,robertburrelldonkin-200709011-vf12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3019,Dcoetzee-20110429-rmx,Male,Adult,EN,American English,48000,wav,Headset mic,VoxForge Speech Submission Application
3020,corno1979-20090316-une,Male,Adult,EN,American English,48000,wav,USB Headset mic,VoxForge Speech Submission Application
